,Playing.for,First.name,Surname,ID,Name
507,Sydney,Albert,Trim,4560,Albert Trim
508,Sydney,Jim,Jolly,4546,Jim Jolly
509,Sydney,Artie,Machin,4548,Artie Machin
510,Sydney,Jason,Ralph,4554,Jason Ralph
511,Sydney,John,McDermott,4550,John McDermott
512,Sydney,Bob,ODonnell,4552,Bob ODonnell
513,Sydney,Joe,Strong,4558,Joe Strong
514,Sydney,Arch,McNair,4551,Arch McNair
515,Sydney,Tom,Smith,4556,Tom Smith
516,Sydney,Val,Robertson,4555,Val Robertson
517,Sydney,Harry,Gardner,4544,Harry Gardner
518,Sydney,George,Taylor,4559,George Taylor
519,Sydney,Joe,Chandler,4540,Joe Chandler
520,Sydney,Jim,McArthur,4549,Jim McArthur
521,Sydney,Jack,OHara,4553,Jack OHara
522,Sydney,Warwick,Armstrong,4538,Warwick Armstrong
523,Sydney,Jack,Cockbill,4657,Jack Cockbill
524,Sydney,Joe,Garbutt,4660,Joe Garbutt
525,Sydney,Charlie,Goding,4206,Charlie Goding
526,Sydney,Harry,Lampe,4666,Harry Lampe
527,Sydney,Arthur,Nickless,4668,Arthur Nickless
528,Sydney,Jack,Incoll,4664,Jack Incoll
529,Sydney,Jimmy,Paterson,4669,Jimmy Paterson
530,Sydney,Dave,Hutchison,4663,Dave Hutchison
531,Sydney,Frank,Arnold,4655,Frank Arnold
532,Sydney,Jim,Cullen,4658,Jim Cullen
533,Sydney,Artie,Henley,4661,Artie Henley
534,Sydney,Bernie,Fritsch,4659,Bernie Fritsch
535,Sydney,Charlie,James,4665,Charlie James
536,Sydney,Henry,Howson,4662,Henry Howson
537,Sydney,Joe,Lowrey,4667,Joe Lowrey
538,Sydney,Bob,Bryce,4656,Bob Bryce
539,Adelaide,Grantley,Fielke,1316,Grantley Fielke
540,Adelaide,Darel,Hart,11504,Darel Hart
541,Adelaide,Eddie,Hocking,11505,Eddie Hocking
542,Adelaide,Rod,Jameson,3,Rod Jameson
543,Adelaide,Andrew,Jarman,8,Andrew Jarman
544,Adelaide,John,Klug,11507,John Klug
545,Adelaide,Scott,Lee,1,Scott Lee
546,Adelaide,Bruce,Lindner,1921,Bruce Lindner
547,Adelaide,Bruce,Lindsay,11509,Bruce Lindsay
548,Adelaide,David,Marshall,3990,David Marshall
549,Adelaide,Rodney,Maynard,26,Rodney Maynard
550,Adelaide,Chris,McDermott,17,Chris McDermott
551,Adelaide,Tony,McGuinness,18,Tony McGuinness
552,Adelaide,Peter,McIntyre,11510,Peter McIntyre
553,Adelaide,Romano,Negri,1289,Romano Negri
554,Adelaide,Nigel,Smart,5,Nigel Smart
555,Adelaide,Darren,Smith,11512,Darren Smith
556,Adelaide,Robert,Thompson,3785,Robert Thompson
557,Adelaide,Simon,Tregenza,9,Simon Tregenza
558,Adelaide,Tom,Warhurst,11513,Tom Warhurst
559,Adelaide,Allan,Bartlett,11503,Allan Bartlett
560,Adelaide,Scott,Hodges,42,Scott Hodges
561,Adelaide,Michael,Murphy,3993,Michael Murphy
562,Adelaide,Bruce,Abernethy,1475,Bruce Abernethy
563,Adelaide,Danny,Hughes,1394,Danny Hughes
564,Adelaide,Stephen,Rowe,31,Stephen Rowe
565,Adelaide,Mark,Bickley,12,Mark Bickley
566,Adelaide,Mark,Mickan,1308,Mark Mickan
567,Adelaide,Clayton,Lamb,11508,Clayton Lamb
568,Adelaide,Matthew,Liptak,29,Matthew Liptak
569,Adelaide,David,Brown,15,David Brown
570,Adelaide,Sean,Tasker,32,Sean Tasker
571,Adelaide,Matthew,Kelly,11506,Matthew Kelly
572,Adelaide,Wayne,Weidemann,28,Wayne Weidemann
573,Adelaide,Shaun,Rehn,16,Shaun Rehn
574,Adelaide,Andrew,Payze,11511,Andrew Payze
575,Adelaide,Paul,Patterson,3991,Paul Patterson
576,Adelaide,Ben,Hart,22,Ben Hart
577,Adelaide,Anthony,Ingerson,25,Anthony Ingerson
578,Adelaide,Randall,Bone,647,Randall Bone
579,Adelaide,Tony,Modra,14,Tony Modra
580,Adelaide,Jonathan,Ross,40,Jonathan Ross
581,Adelaide,Steven,Schwerdt,1223,Steven Schwerdt
582,Adelaide,Brenton,Sanderson,562,Brenton Sanderson
583,Adelaide,Adam,Saliba,11533,Adam Saliba
584,Adelaide,David,Pittman,20,David Pittman
585,Adelaide,Paul,Rouvray,1176,Paul Rouvray
586,Adelaide,Greg,Anderson,24,Greg Anderson
587,Adelaide,Chris,Groom,487,Chris Groom
588,Adelaide,Matthew,Robran,23,Matthew Robran
589,Adelaide,Mark,Ricciuto,4,Mark Ricciuto
590,Adelaide,Mark,Viska,27,Mark Viska
591,Adelaide,Matthew,Powell,21,Matthew Powell
592,Adelaide,Stuart,Wigney,862,Stuart Wigney
593,Adelaide,Tony,Hall,13,Tony Hall
594,Adelaide,Brett,Chalmers,2,Brett Chalmers
595,Adelaide,Shane,Tongerie,1233,Shane Tongerie
596,Adelaide,Sean,Wellman,10,Sean Wellman
597,Adelaide,Peter,Turner,172,Peter Turner
598,Adelaide,Joshua,Mail,1239,Joshua Mail
599,Adelaide,Matthew,Kluzek,7,Matthew Kluzek
600,Adelaide,Martin,McKinnon,6,Martin McKinnon
601,Adelaide,Nick,Pesch,33,Nick Pesch
602,Adelaide,Matthew,Connell,19,Matthew Connell
603,Adelaide,Jason,McCartney,11,Jason McCartney
604,Adelaide,Andrew,McLeod,30,Andrew McLeod
605,Adelaide,Tyson,Edwards,34,Tyson Edwards
606,Adelaide,Troy,Bond,37,Troy Bond
607,Adelaide,Peter,Caven,38,Peter Caven
608,Adelaide,Shane,Ellen,35,Shane Ellen
609,Adelaide,Darren,Jarman,36,Darren Jarman
610,Adelaide,Kym,Koster,39,Kym Koster
611,Adelaide,Matthew,Collins,41,Matthew Collins
612,Adelaide,Kane,Johnson,43,Kane Johnson
613,Adelaide,Peter,Vardy,44,Peter Vardy
614,Adelaide,Ashley,Fernee,45,Ashley Fernee
615,Adelaide,Simon,Goodwin,51,Simon Goodwin
616,Adelaide,Brett,James,46,Brett James
617,Adelaide,Aaron,Keating,50,Aaron Keating
618,Adelaide,Chad,Rintoul,48,Chad Rintoul
619,Adelaide,Barry,Standfield,47,Barry Standfield
620,Adelaide,Brent,Williams,49,Brent Williams
621,Adelaide,Tim,Cook,52,Tim Cook
622,Adelaide,Trent,Ormond-Allen,57,Trent Ormond-Allen
623,Adelaide,Tom,Gilligan,54,Tom Gilligan
624,Adelaide,Clay,Sampson,55,Clay Sampson
625,Adelaide,Nathan,Bassett,56,Nathan Bassett
626,Adelaide,Lance,Picioane,58,Lance Picioane
627,Adelaide,Mark,Stevens,59,Mark Stevens
628,Adelaide,James,Thiessen,60,James Thiessen
629,Adelaide,Andrew,Eccles,61,Andrew Eccles
630,Adelaide,Ian,Downsborough,62,Ian Downsborough
631,Adelaide,Sudjai,Cook,63,Sudjai Cook
632,Adelaide,Ian,Perrie,64,Ian Perrie
633,Adelaide,Ben,Marsh,65,Ben Marsh
634,Adelaide,Linden,Stevens,66,Linden Stevens
635,Adelaide,Brodie,Atkinson,67,Brodie Atkinson
636,Adelaide,Brett,Burton,68,Brett Burton
637,Adelaide,David,Gallagher,69,David Gallagher
638,Adelaide,Lucas,Herbert,70,Lucas Herbert
639,Adelaide,Bryan,Beinke,71,Bryan Beinke
640,Adelaide,Darryl,Wintle,74,Darryl Wintle
641,Adelaide,Matthew,Golding,72,Matthew Golding
642,Adelaide,Tyson,Stenglein,75,Tyson Stenglein
643,Adelaide,Dean,Howard,76,Dean Howard
644,Adelaide,Ken,McGregor,73,Ken McGregor
645,Adelaide,James,Byrne,77,James Byrne
646,Adelaide,Matthew,Clarke,78,Matthew Clarke
647,Adelaide,Andrew,Crowell,79,Andrew Crowell
648,Adelaide,Scott,Welsh,80,Scott Welsh
649,Adelaide,Justin,Cicolella,81,Justin Cicolella
650,Adelaide,Robert,Shirley,82,Robert Shirley
651,Adelaide,Rhett,Biglands,83,Rhett Biglands
652,Adelaide,Ricky,OLoughlin,84,Ricky OLoughlin
653,Adelaide,Michael,Doughty,85,Michael Doughty
654,Adelaide,Evan,Hewitt,86,Evan Hewitt
655,Adelaide,Chris,Ladhams,87,Chris Ladhams
656,Adelaide,Matthew,Shir,88,Matthew Shir
657,Adelaide,Hayden,Skipworth,89,Hayden Skipworth
658,Adelaide,Matthew,Bode,90,Matthew Bode
659,Adelaide,Stuart,Bown,91,Stuart Bown
660,Adelaide,Adam,Richardson,92,Adam Richardson
661,Adelaide,James,Gallagher,93,James Gallagher
662,Adelaide,Ryan,Fitzgerald,1021,Ryan Fitzgerald
663,Adelaide,Graham,Johncock,1115,Graham Johncock
664,Adelaide,Ben,Nelson,176,Ben Nelson
665,Adelaide,Daniel,Schell,547,Daniel Schell
666,Adelaide,Kris,Massie,187,Kris Massie
667,Adelaide,Martin,Mattner,1191,Martin Mattner
668,Adelaide,Brent,Reilly,1204,Brent Reilly
669,Adelaide,Wayne,Carey,766,Wayne Carey
670,Adelaide,Jason,Torney,883,Jason Torney
671,Adelaide,Trent,Hentschel,1434,Trent Hentschel
672,Adelaide,Ronnie,Burns,585,Ronnie Burns
673,Adelaide,James,Begley,965,James Begley
674,Adelaide,Ben,Rutten,2305,Ben Rutten
675,Adelaide,Jacob,Schuback,2448,Jacob Schuback
676,Adelaide,Scott,Stevens,1112,Scott Stevens
677,Adelaide,Ben,Hudson,3956,Ben Hudson
678,Adelaide,Luke,Jericho,3961,Luke Jericho
679,Adelaide,Nathan,Bock,3968,Nathan Bock
680,Adelaide,Fergus,Watts,4038,Fergus Watts
681,Adelaide,Scott,Thompson,755,Scott Thompson
682,Adelaide,Nathan,van Berlo,4075,Nathan van Berlo
683,Adelaide,Chris,Knights,4125,Chris Knights
684,Adelaide,Bernie,Vince,4151,Bernie Vince
685,Adelaide,Jason,Porplyzia,4158,Jason Porplyzia
686,Adelaide,Ivan,Maric,4165,Ivan Maric
687,Adelaide,Richard,Douglas,2381,Richard Douglas
688,Adelaide,Jonathon,Griffin,11534,Jonathon Griffin
689,Adelaide,John,Hinge,11564,John Hinge
690,Adelaide,Bryce,Campbell,11606,Bryce Campbell
691,Adelaide,Nick,Gill,11607,Nick Gill
692,Adelaide,John,Meesen,11618,John Meesen
693,Adelaide,David,Mackay,11634,David Mackay
694,Adelaide,Brad,Symes,3978,Brad Symes
695,Adelaide,Kurt,Tippett,11633,Kurt Tippett
696,Adelaide,Jarrhan,Jacky,11651,Jarrhan Jacky
697,Adelaide,James,Sellar,11660,James Sellar
698,Adelaide,Andy,Otten,11678,Andy Otten
699,Adelaide,Brad,Moran,3203,Brad Moran
700,Adelaide,Patrick,Dangerfield,11700,Patrick Dangerfield
701,Adelaide,Myke,Cook,11712,Myke Cook
702,Adelaide,Jared,Petrenko,11714,Jared Petrenko
703,Adelaide,Taylor,Walker,11713,Taylor Walker
704,Adelaide,Shaun,McKernan,11774,Shaun McKernan
705,Adelaide,Brodie,Martin,11781,Brodie Martin
706,Adelaide,Rory,Sloane,11792,Rory Sloane
707,Adelaide,Tony,Armstrong,11807,Tony Armstrong
708,Adelaide,Will,Young,11816,Will Young
709,Adelaide,Chris,Schmidt,11577,Chris Schmidt
710,Adelaide,Phil,Davis,11825,Phil Davis
711,Adelaide,Ricky,Henderson,11832,Ricky Henderson
712,Adelaide,Matthew,Jaensch,11838,Matthew Jaensch
713,Adelaide,Jack,Gunston,11845,Jack Gunston
714,Adelaide,Brodie,Smith,11891,Brodie Smith
715,Adelaide,Richard,Tambling,4091,Richard Tambling
716,Adelaide,Luke,Thompson,11928,Luke Thompson
717,Adelaide,Matthew,Wright,11929,Matthew Wright
718,Adelaide,Sam,Jacobs,11708,Sam Jacobs
719,Adelaide,Ian,Callinan,11985,Ian Callinan
720,Adelaide,Daniel,Talia,11989,Daniel Talia
721,Adelaide,Aidan,Riley,11998,Aidan Riley
722,Adelaide,Tom,Lynch,11865,Tom Lynch
723,Adelaide,Sam,Kerridge,12052,Sam Kerridge
724,Adelaide,Sam,Shaw,12056,Sam Shaw
725,Adelaide,Jarryd,Lyons,12067,Jarryd Lyons
726,Adelaide,Josh,Jenkins,12074,Josh Jenkins
727,Adelaide,Tim,McIntyre,12102,Tim McIntyre
728,Adelaide,Luke,Brown,12106,Luke Brown
729,Adelaide,Lewis,Johnston,11963,Lewis Johnston
730,Adelaide,Brad,Crouch,12156,Brad Crouch
731,Adelaide,Rory,Laird,12165,Rory Laird
732,Adelaide,Mitch,Grigg,12216,Mitch Grigg
733,Adelaide,Kyle,Hartigan,6623,Kyle Hartigan
734,Adelaide,Eddie,Betts,4060,Eddie Betts
735,Adelaide,James,Podsiadly,11823,James Podsiadly
736,Adelaide,Matt,Crouch,12258,Matt Crouch
6,Carlton,Bob,Cameron,4423,Bob Cameron
738,Adelaide,Cam,Ellis-Yolmen,12283,Cam Ellis-Yolmen
739,Adelaide,Kyle,Cheney,11721,Kyle Cheney
740,Adelaide,Jake,Kelly,12335,Jake Kelly
741,Adelaide,Jake,Lever,12351,Jake Lever
742,Adelaide,Riley,Knight,12375,Riley Knight
743,Adelaide,Rory,Atkins,12381,Rory Atkins
744,Adelaide,Mitch,McGovern,12404,Mitch McGovern
745,Adelaide,Wayne,Milera,12405,Wayne Milera
746,Adelaide,Paul,Seedsman,12035,Paul Seedsman
747,Adelaide,Reilly,OBrien,12473,Reilly OBrien
748,Brisbane Bears,Peter,Banfield,11225,Peter Banfield
749,Brisbane Bears,Matthew,Campbell,1281,Matthew Campbell
750,Brisbane Bears,Dale,Dickson,11121,Dale Dickson
751,Brisbane Bears,Jim,Edmond,1698,Jim Edmond
752,Brisbane Bears,John,Fidge,11213,John Fidge
753,Brisbane Bears,Brad,Hardie,1300,Brad Hardie
754,Brisbane Bears,Bernie,Harris,1794,Bernie Harris
755,Brisbane Bears,Neil,Hein,11387,Neil Hein
756,Brisbane Bears,Michael,McCarthy,1960,Michael McCarthy
757,Brisbane Bears,Mark,Mickan,1308,Mark Mickan
758,Brisbane Bears,Cameron,OBrien,11291,Cameron OBrien
759,Brisbane Bears,David,OKeeffe,2045,David OKeeffe
760,Brisbane Bears,Brenton,Phillips,1379,Brenton Phillips
761,Brisbane Bears,Geoff,Raines,2092,Geoff Raines
762,Brisbane Bears,Steve,Reynoldson,2107,Steve Reynoldson
763,Brisbane Bears,Michael,Richardson,1354,Michael Richardson
764,Brisbane Bears,Mark,Roberts,767,Mark Roberts
765,Brisbane Bears,Phil,Walsh,2251,Phil Walsh
766,Brisbane Bears,Chris,Waterson,11143,Chris Waterson
767,Brisbane Bears,Mark,Williams,2281,Mark Williams
768,Brisbane Bears,Darryl,Cox,11061,Darryl Cox
769,Brisbane Bears,Gary,Shaw,11206,Gary Shaw
770,Brisbane Bears,Frank,Dunell,1690,Frank Dunell
771,Brisbane Bears,Stephen,Williams,11388,Stephen Williams
772,Brisbane Bears,Mark,Buckley,1565,Mark Buckley
773,Brisbane Bears,Rick,Norman,11247,Rick Norman
774,Brisbane Bears,Tony,Beckett,11382,Tony Beckett
775,Brisbane Bears,Ben,Harris,11386,Ben Harris
776,Brisbane Bears,Peter,Smith,11083,Peter Smith
777,Brisbane Bears,Neil,Gaghan,11287,Neil Gaghan
778,Brisbane Bears,Rod,MacPherson,1933,Rod MacPherson
779,Brisbane Bears,Allan,Giffard,11384,Allan Giffard
780,Brisbane Bears,Adam,Garton,11383,Adam Garton
781,Brisbane Bears,Darren,Carlson,1589,Darren Carlson
782,Brisbane Bears,Chris,Stacey,11318,Chris Stacey
783,Brisbane Bears,Craig,Evans,11319,Craig Evans
784,Brisbane Bears,Michael,Gibson,1397,Michael Gibson
785,Brisbane Bears,Ken,Judge,1860,Ken Judge
786,Brisbane Bears,Mark,Withers,1342,Mark Withers
787,Brisbane Bears,Stuart,Glascott,11385,Stuart Glascott
788,Brisbane Bears,Jamie,Duursma,11265,Jamie Duursma
789,Brisbane Bears,Warwick,Capper,1578,Warwick Capper
790,Brisbane Bears,Rodney,Eade,1694,Rodney Eade
791,Brisbane Bears,Michael,Kennedy,1367,Michael Kennedy
792,Brisbane Bears,Scott,McIvor,108,Scott McIvor
793,Brisbane Bears,Roger,Merrett,107,Roger Merrett
794,Brisbane Bears,Robert,Mace,1932,Robert Mace
795,Brisbane Bears,Andrew,Taylor,1399,Andrew Taylor
796,Brisbane Bears,Matthew,Simpson,2171,Matthew Simpson
797,Brisbane Bears,Tony,Lynn,159,Tony Lynn
798,Brisbane Bears,Rod,Lester-Smith,1398,Rod Lester-Smith
799,Brisbane Bears,David,Bain,1172,David Bain
800,Brisbane Bears,John,Gastev,1180,John Gastev
801,Brisbane Bears,Alex,Ishchenko,771,Alex Ishchenko
802,Brisbane Bears,Martin,Leslie,124,Martin Leslie
803,Brisbane Bears,Simon,Hose,11450,Simon Hose
804,Brisbane Bears,Lachlan,Sim,11452,Lachlan Sim
805,Brisbane Bears,Marcus,Ashcroft,110,Marcus Ashcroft
806,Brisbane Bears,Chris,OSullivan,11451,Chris OSullivan
807,Brisbane Bears,Mark,Zanotti,371,Mark Zanotti
808,Brisbane Bears,Kevin,Caton,11396,Kevin Caton
809,Brisbane Bears,Bradley,Edwards,11440,Bradley Edwards
810,Brisbane Bears,Shaun,Hart,111,Shaun Hart
811,Brisbane Bears,Brad,Rowe,222,Brad Rowe
812,Brisbane Bears,Gavin,Keane,1904,Gavin Keane
813,Brisbane Bears,Matthew,Kennedy,117,Matthew Kennedy
814,Brisbane Bears,Richard,Umbers,11481,Richard Umbers
815,Brisbane Bears,Peter,Davidson,11340,Peter Davidson
816,Brisbane Bears,Jonathan,Solomon,11480,Jonathan Solomon
817,Brisbane Bears,David,Wearne,11482,David Wearne
818,Brisbane Bears,Ray,Windsor,3995,Ray Windsor
1085,Carlton,Chris,Cameron,6196,Chris Cameron
820,Brisbane Bears,Richard,Champion,95,Richard Champion
821,Brisbane Bears,Troy,Clarke,1181,Troy Clarke
822,Brisbane Bears,Peter,Curran,1378,Peter Curran
823,Brisbane Bears,Shane,Hamilton,112,Shane Hamilton
824,Brisbane Bears,Michael,McLean,99,Michael McLean
825,Brisbane Bears,Jason,Millar,11517,Jason Millar
826,Brisbane Bears,David,Ogg,11518,David Ogg
827,Brisbane Bears,Danny,Noonan,1282,Danny Noonan
828,Brisbane Bears,Matthew,Ryan,2137,Matthew Ryan
829,Brisbane Bears,Laurence,Schache,11519,Laurence Schache
830,Brisbane Bears,Shane,Strempel,11520,Shane Strempel
831,Brisbane Bears,Peter,Worsfold,3997,Peter Worsfold
832,Brisbane Bears,Craig,Potter,1279,Craig Potter
833,Brisbane Bears,Corey,Bell,11514,Corey Bell
834,Brisbane Bears,Robert,Dickson,1673,Robert Dickson
835,Brisbane Bears,Simon,Luhrs,11516,Simon Luhrs
836,Brisbane Bears,Matthew,AhMat,1182,Matthew AhMat
837,Brisbane Bears,Ian,Kidgell,11515,Ian Kidgell
838,Brisbane Bears,Colin,Alexander,3996,Colin Alexander
839,Brisbane Bears,John,Hutton,503,John Hutton
840,Brisbane Bears,Rod,Owen,1278,Rod Owen
841,Brisbane Bears,Nigel,Palfreyman,1243,Nigel Palfreyman
842,Brisbane Bears,Darryl,White,114,Darryl White
843,Brisbane Bears,Steven,McLuckie,3994,Steven McLuckie
844,Brisbane Bears,Ashley,Green,3992,Ashley Green
845,Brisbane Bears,Brendon,Retzlaff,507,Brendon Retzlaff
846,Brisbane Bears,Heath,Shephard,1402,Heath Shephard
847,Brisbane Bears,Russell,Jeffrey,1338,Russell Jeffrey
848,Brisbane Bears,Matthew,Rendell,1347,Matthew Rendell
849,Brisbane Bears,Michael,Voss,102,Michael Voss
850,Brisbane Bears,Adam,Kerinaiua,11025,Adam Kerinaiua
851,Brisbane Bears,Nathan,Buckley,217,Nathan Buckley
852,Brisbane Bears,Nathan,Chapman,121,Nathan Chapman
853,Brisbane Bears,Matthew,Clarke,78,Matthew Clarke
854,Brisbane Bears,Adrian,Fletcher,101,Adrian Fletcher
855,Brisbane Bears,Justin,Leppitsch,98,Justin Leppitsch
856,Brisbane Bears,Fabian,Francis,817,Fabian Francis
857,Brisbane Bears,Michael,Murphy,3993,Michael Murphy
858,Brisbane Bears,Paul,Peos,1048,Paul Peos
859,Brisbane Bears,Dion,Scott,115,Dion Scott
860,Brisbane Bears,Paul,Spargo,1261,Paul Spargo
861,Brisbane Bears,Brendan,McCormack,1224,Brendan McCormack
862,Brisbane Bears,Danny,Craven,120,Danny Craven
863,Brisbane Bears,Martin,Heffernan,3998,Martin Heffernan
864,Brisbane Bears,Damian,Bourke,109,Damian Bourke
865,Brisbane Bears,John,Parker,3999,John Parker
866,Brisbane Bears,Brad,Pearce,141,Brad Pearce
867,Brisbane Bears,Andrew,Bews,94,Andrew Bews
868,Brisbane Bears,Craig,Lambert,123,Craig Lambert
869,Brisbane Bears,Gilbert,McAdam,113,Gilbert McAdam
870,Brisbane Bears,Chris,Scott,97,Chris Scott
871,Brisbane Bears,Troy,Lehmann,1210,Troy Lehmann
872,Brisbane Bears,Craig,Starcevich,105,Craig Starcevich
873,Brisbane Bears,Nigel,Lappin,100,Nigel Lappin
874,Brisbane Bears,Alastair,Lynch,104,Alastair Lynch
875,Brisbane Bears,Rudi,Frigo,125,Rudi Frigo
876,Brisbane Bears,Andrew,Gowers,96,Andrew Gowers
877,Brisbane Bears,Ross,Lyon,103,Ross Lyon
878,Brisbane Bears,Craig,McRae,106,Craig McRae
879,Brisbane Bears,Steven,Lawrence,118,Steven Lawrence
880,Brisbane Bears,Jason,Akermanis,119,Jason Akermanis
881,Brisbane Bears,Shannon,Corcoran,122,Shannon Corcoran
882,Brisbane Bears,Shane,Hodges,126,Shane Hodges
883,Brisbane Bears,Trent,Bartlett,127,Trent Bartlett
884,Brisbane Bears,Brent,Green,128,Brent Green
885,Brisbane Bears,Danny,Dickfos,129,Danny Dickfos
886,Brisbane Bears,Troy,Johnson,130,Troy Johnson
887,Brisbane Bears,Tristan,Lynch,131,Tristan Lynch
888,Brisbane Bears,Clark,Keating,132,Clark Keating
889,Brisbane Bears,Ben,Robbins,133,Ben Robbins
890,Brisbane Bears,Daniel,Bradshaw,134,Daniel Bradshaw
891,Carlton,Fred,Elliott,4624,Fred Elliott
892,Carlton,Bill,Lewis,4776,Bill Lewis
893,Carlton,Gerald,ODwyer,4780,Gerald ODwyer
894,Carlton,Wally,Powell,4782,Wally Powell
895,Carlton,Harry,Rigby,4783,Harry Rigby
896,Carlton,Charlie,Roland,4784,Charlie Roland
897,Carlton,Joe,Sullivan,4787,Joe Sullivan
898,Carlton,Peter,Campbell,2639,Peter Campbell
899,Carlton,Joe,Marr,4778,Joe Marr
900,Carlton,Bill,Strickland,4786,Bill Strickland
901,Carlton,Charlie,Ross,4785,Charlie Ross
902,Carlton,Charlie,Oliver,4781,Charlie Oliver
903,Carlton,Ned,Bennett,4775,Ned Bennett
904,Carlton,Jim,Matthews,4779,Jim Matthews
905,Carlton,Charlie,Maplestone,4777,Charlie Maplestone
906,Carlton,Harry,Daniel,4876,Harry Daniel
907,Carlton,Dick,Hart,4881,Dick Hart
908,Carlton,Jim,Loriot,4882,Jim Loriot
909,Carlton,Paddy,Noonan,4371,Paddy Noonan
910,Carlton,Bill,Pettit,4884,Bill Pettit
911,Carlton,Harry,Pye,4886,Harry Pye
912,Carlton,Charles,Raff,4646,Charles Raff
913,Carlton,Jack,Gardiner,4879,Jack Gardiner
914,Carlton,Jimmy,Robinson,4888,Jimmy Robinson
915,Carlton,Charlie,Stewart,4891,Charlie Stewart
916,Carlton,George,Cornelius,4542,George Cornelius
917,Carlton,Rhoda,McDonald,4471,Rhoda McDonald
918,Carlton,Harry,Powell,4885,Harry Powell
919,Carlton,Frank,Gomez,4880,Frank Gomez
920,Carlton,Charlie,Schunke,4889,Charlie Schunke
921,Carlton,George,McGann,4883,George McGann
922,Carlton,Simon,Roberts,4887,Simon Roberts
923,Carlton,Alex,Barlow,4875,Alex Barlow
924,Carlton,Frank,Field,4878,Frank Field
925,Carlton,Bill,Dodds,4877,Bill Dodds
926,Carlton,Billy,Spears,4890,Billy Spears
927,Carlton,Jack,Todd,4892,Jack Todd
928,Carlton,Henry,Crisfield,4985,Henry Crisfield
929,Carlton,Joe,McShane,4399,Joe McShane
930,Carlton,Tom,Watson,5002,Tom Watson
931,Carlton,Jim,McFarlane,4992,Jim McFarlane
932,Carlton,Archie,Snell,4998,Archie Snell
933,Carlton,George,Wickens,5004,George Wickens
934,Carlton,Rob,Dashwood,4986,Rob Dashwood
935,Carlton,Tom,Fox,4988,Tom Fox
936,Carlton,Paddy,Leahy,4392,Paddy Leahy
937,Carlton,Charlie,Tough,5001,Charlie Tough
938,Carlton,Chris,Ryan,4997,Chris Ryan
939,Carlton,Fred,Scott,4674,Fred Scott
940,Carlton,Gordon,Ross,4762,Gordon Ross
941,Carlton,Jim,Opie,4645,Jim Opie
942,Carlton,Barney,Lazarus,4990,Barney Lazarus
943,Carlton,Jim,Martin,4991,Jim Martin
944,Carlton,Fred,Webber,5003,Fred Webber
945,Carlton,Herb,Hainsworth,4989,Herb Hainsworth
946,Carlton,George,Topping,5000,George Topping
947,Carlton,Andy,Dougall,4987,Andy Dougall
948,Carlton,Charlie,OConnor,4995,Charlie OConnor
949,Carlton,Wal,McKenzie,4993,Wal McKenzie
950,Carlton,Pat,McNulty,4994,Pat McNulty
951,Carlton,Sam,Stivey,4999,Sam Stivey
952,Carlton,Jim,Flynn,4388,Jim Flynn
953,Carlton,Arthur,Ford,5084,Arthur Ford
954,Carlton,Bob,Jacobson,5087,Bob Jacobson
955,Carlton,Billy,Leeds,5088,Billy Leeds
956,Carlton,Albert,Trim,4560,Albert Trim
957,Carlton,Mick,Grace,4353,Mick Grace
958,Carlton,Billy,Orr,5091,Billy Orr
959,Carlton,George,Bruce,5082,George Bruce
960,Carlton,Frank,Hince,4858,Frank Hince
961,Carlton,Matt,Crowe,5083,Matt Crowe
962,Carlton,Alf,Gough,5085,Alf Gough
963,Carlton,Norm,Hogg,5086,Norm Hogg
964,Carlton,Bert,Lithgow,5089,Bert Lithgow
965,Carlton,Alex,Prentice,5092,Alex Prentice
966,Carlton,Jim,Marchbank,5090,Jim Marchbank
967,Carlton,John,Stephenson,5093,John Stephenson
968,Carlton,Jim,Cullen,4658,Jim Cullen
969,Carlton,Ted,Kennedy,4849,Ted Kennedy
970,Carlton,Arthur,Ryan,4996,Arthur Ryan
971,Carlton,Harry,Newbound,5008,Harry Newbound
972,Carlton,Percy,Pitt,5183,Percy Pitt
973,Carlton,Henry,Whight,5185,Henry Whight
974,Carlton,Rupe,Bradley,5178,Rupe Bradley
975,Carlton,Bob,Boyle,5177,Bob Boyle
976,Carlton,Jimmy,Gaynor,5179,Jimmy Gaynor
977,Carlton,Pat,Pelly,5182,Pat Pelly
978,Carlton,Sam,Marron,5180,Sam Marron
979,Carlton,Albert,Gourlay,5013,Albert Gourlay
980,Carlton,Eddie,Prescott,5184,Eddie Prescott
981,Carlton,Ernie,Ashton,5176,Ernie Ashton
982,Carlton,Billy,Payne,5181,Billy Payne
983,Carlton,Charlie,Hammond,5280,Charlie Hammond
984,Carlton,George,Johnson,5283,George Johnson
985,Carlton,Jim,Kennedy,4848,Jim Kennedy
986,Carlton,Bert,Parke,5288,Bert Parke
987,Carlton,Edgar,Yeomans,5290,Edgar Yeomans
988,Carlton,Rod,McGregor,5285,Rod McGregor
989,Carlton,Bill,McVeigh,5287,Bill McVeigh
990,Carlton,Alf,Sharp,5070,Alf Sharp
991,Carlton,Les,Abbott,5186,Les Abbott
992,Carlton,George,McCart,5284,George McCart
993,Carlton,Jim,Slater,5289,Jim Slater
994,Carlton,George,Blake,4243,George Blake
995,Carlton,Frank,Caine,5278,Frank Caine
